,index,channel_subCount,channel_viewCount,title_on_youtube,up_time,log_view,y
1129,1129,15641,41072232,do they know it's christmas ~ band aid 1984,2563,17.52691493546362,1
1130,1130,26439190,13413492867,rihanna - pon de replay (internet version),3309,18.480775672564945,1
1131,1131,17613420,5184116631,jake paul - saturday night (song) feat. nick crompton & chad tepper (official music video),400,16.19956595451638,1
1132,1132,107,448009,top shelf,200,7.6577552711348655,1
1133,1133,1589,169542,big spring - buzzards leave the bones,1095,11.633885670295758,1
1134,1134,17638,1910500,lost in music - lucine fyelon (official video),224,9.95631716618066,1
1135,1135,348839,154337326,high contrast - the agony and the ecstasy feat selah corbin - official video,2517,13.752150009411155,1
1136,1136,16378276,9652665548,"steve angello & laidback luke feat. robin s. ""show me love""",3379,15.18935802691361,1
1137,1137,5326410,3953694568,como los vaqueros - (video oficial) - lenin ramirez ft. ulices chaidez - del records 2017,423,16.333022820061164,1
1138,1138,4184307,4409128196,ricky martin - vente pa' ca ft. maluma (official music video),816,21.104741633373465,1
1139,1139,3016994,3227481941,bon jovi - come on up to our house,766,13.45651864621318,1
1140,1140,1430425,1547093474,aerosmith - sweet emotion,2670,16.84584887498132,1
1141,1141,20457237,19034857151,the blues brothers (1980) - everybody needs somebody to love scene (6/9) | movieclips,2761,16.566274531046837,1
1142,1142,257539,250086595,the beach boys - wouldn't it be nice (original video),1915,15.421894612116288,1
1143,1143,934,355699,tall ships - t=0,2468,11.874201806224184,1
1144,1144,261250,89010859,tegan and sara - walking with a ghost [official music video],4265,15.09395241210469,1
1145,1145,210,40615,jess locke - dangerous (official video),329,7.569927655242652,1
1146,1146,505407,376211194,the xx - on hold (jamie xx remix),460,15.379178002353916,1
1147,1147,7223424,3558337835,avril lavigne - the best damn thing (official music video),3362,17.73231644714657,1
1148,1148,8505191,6030114049,michael jackson - you rock my world (shortened version),3362,17.78707988169559,1
1149,1149,70,55841,like hell,301,7.498869733976931,1
1150,1150,1402,934303,s.o.u.l. s.y.s.t.e.m. - it's gonna be a lovely day,1760,13.747535739514,1
1151,1151,0,51783,nadine khouri - catapult,523,6.8501261661455,1
1152,1152,479638,224688421,nas - it ain't hard to tell,1729,15.508980012085374,1
1153,1153,16094263,3636235637,[official video] attention - pentatonix,269,16.829384226791113,1
1154,1154,8505191,6030114049,michael jackson - bad (official video),689,16.79719218183559,1
1155,1155,11662053,6117596382,major lazer -  too original (feat. elliphant & jovi rockwell) (official music video),1180,17.557886441530457,1
1156,1156,365811,425283102,eric church - drink in my hand,2639,17.513918917510495,1
1157,1157,324,318743,"lifehouse - ""breathing"" (official music video)",1534,12.012955020347862,1
1158,1158,12206,6250990,senses fail - calling all cars,3359,15.108540395497682,1
1159,1159,402285,320593178,dld - canción de cuna (en vivo auditorio nacional (piano)),1799,14.498330596686708,1
1160,1160,365811,425283102,eric church - talladega,1473,17.073121824414397,1
1161,1161,13069692,2337001309,"kanye west & lil pump ft. adele givens - ""i love it"" (official music video)",101,19.65797943739208,1
1162,1162,11161,7029053,v v brown - lazarus (offical video),1179,12.47510310301686,1
1163,1163,11662053,6117596382,major lazer - run up (feat. partynextdoor & nicki minaj) (official music video),614,17.804760180371275,1
1164,1164,6812127,1233804044,"the voice 2017 - pitch perfect 3 x the voice ""freedom! ’90 x cups” (digital exclusive)",390,13.783687534306988,1
1165,1165,13145365,6516436642,crawling (official video) - linkin park,3341,19.25060941671168,1
1166,1166,3748291,2590738480,usher - numb,2257,16.689003161051186,1
1167,1167,3883,5161871,huey lewis and the news - power of love (official video),2838,15.211700050394064,1
1168,1168,34038358,18142553942,justin bieber - the feeling (purpose : the movement) ft. halsey,1129,18.00480244628847,1
1169,1169,0,778521790,kehlani - distraction [official video],755,17.639397889162897,1
1170,1170,286529,326869549,ana tijoux - antipatriarca,1298,15.199034083863326,1
1171,1171,2606745,1191309329,gucci mane - first day out tha feds [official music video],894,17.469978934064304,1
1172,1172,68765,5210790,kygo & one republic - stranger things - a facing west cover,346,11.58409197239802,1
1173,1173,0,21929,the gluts - that's me (official video),921,9.11085147347544,1
1174,1174,61801,77244415,taylor dayne - don't rush me,3340,15.076817210740607,1
1175,1175,726921,411036568,colbie caillat - never gonna let you down,1523,14.745820953476882,1
1176,1176,925,93389,cuentame,1074,7.060476365999801,1
1177,1177,490889,376786888,mr. probz - nothing really matters,1487,16.96722922539101,1
1178,1178,16094264,3636235637,[official video] havana - pentatonix,297,17.294590993849432,1
1179,1179,169890,101876397,sleepy tom - the currency [official video],1762,9.770356079932933,1
1180,1180,368838,306652285,goo goo dolls - dizzy [official music video],3339,13.702857964055966,1
1181,1181,182627,126883978,ronan keating - as long as we're in love,891,12.979531728296786,1
1182,1182,5675717,3084784943,"rae sremmurd, swae lee, slim jxmmi - close ft. travis scott",236,16.26879538310932,1
1183,1183,211412,111280953,michael kiwanuka - one more night,767,15.283699142413465,1
1184,1184,4672,2219347,still standing - children of zeus,972,11.864173710982858,1
1185,1185,0,8569662,"faith evans & the notorious b.i.g. – ""legacy"" [official music video]",605,13.753999981305723,1
1186,1186,533257,118494124,tempo x quimico ultra mega - los capos no mueren [official video],83,12.792441639344672,1
1187,1187,11358,4506886,just like them horses,124,8.195057690895077,1
1188,1188,5796,1675493,birdcloud - jimmy,1825,9.39366142910322,1
1189,1189,1941,1241753,"kilo ali - baby, baby",3358,13.914618064244248,1
1190,1190,11254,18340967,"la mafia, ricky muñoz - un adiós es de dos",283,14.196704148142597,1
1191,1191,409879,462715860,cristian castro - lo que no fue no será (hit factory criteria),2916,16.331414295553426,1
1192,1192,13669579,5264833528,charlie puth - we don't talk anymore (feat. selena gomez) [official video],867,21.429529587954192,1
1193,1193,3016994,3227481941,bon jovi - lay your hands on me,3010,16.32191757607677,1
1194,1194,3847,2470826,vargas blues band - don´t let the children cry feat. john byron jagger & steve hunter,152,7.9617188159813645,1
1195,1195,11480812,10366987482,panic! at the disco: la devotee [official video],816,17.35617986893737,1
1196,1196,1194413,1064676077,juanes - yerbatero,3091,17.520550254131916,1
1197,1197,4523954,2239795756,culpables - mtz manuel turizo,144,19.69388654933184,1
1198,1198,25503,5540865,"mxpx - ""rolling strong""",164,11.63529352885702,1
1199,1199,79908,10692808,"talib kweli ""traveling light"" feat. anderson .paak (official music video)",395,13.150289780045167,1
1200,1200,405479,936184723,la sonora dinamita - el africano ft. 3ballmty,773,15.409605161545901,1
1201,1201,241900,137703527,ti.po.ta - moonlight avenue,701,14.711710004884637,1
1202,1202,280853,127739293,fitz and the tantrums - fool [official video],542,14.404818287682772,1
1203,1203,35934,37584369,the nolans attention to me,2232,13.165125887904988,1
1204,1204,74213,10286078,little simz - good for what (official video),433,13.703860303304163,1
1205,1205,36352,16005637,brand new - the quiet things that no one ever knows,2561,15.899166207804313,1
1206,1206,7010183,3793245862,queen - it's a hard life (official video),3723,16.71362415919428,1
1207,1207,12454,9414680,roger mas - el rei dels verns (erlkönig) (videoclip oficial),1120,10.967853402475647,1
1208,1208,16894,14327653,danileigh - play,437,12.953994428686167,1
1209,1209,434905,330036611,darius rucker - this,2853,15.737327496894517,1
1210,1210,1150986,577937569,schoolboy q - break the bank (explicit),1760,16.842026223449515,1
1211,1211,32481,14991959,"umphrey's mcgee: ""the silent type"" (official vid)",383,11.199241589979447,1
1212,1212,13381182,8317839894,coldplay - hypnotised (official lyric video),655,17.678752206184207,1
1213,1213,86889,65878342,vanessa williams & brian mcknight - love is (video),1913,6.70808408385307,1
1214,1214,163298,107570912,the temperance movement - caught in the middle (official video),285,11.028465849634443,1
1215,1215,997635,435024322,nadia rose - tight up (bbc music sound of 2017),714,13.077591927375268,1
1216,1216,34038358,18142553942,justin bieber - santa claus is coming to town (arthur christmas version),2568,18.00391231836728,1
1217,1217,3971,3382204,caroline jones - bare feet (official music video),479,13.183134811972655,1
1218,1218,13686598,9096327428,beyoncé - naughty girl,2832,18.268242736663854,1
1219,1219,122773,10164936,in the name of love - martin garrix & bebe rexha cover,822,12.635316127301419,1
1220,1220,129556,92858789,la roux - quicksand,3356,15.882856365307802,1
1221,1221,18118057,12543585853,"yfn lucci ""propane"" feat. yfn trae pound & yfn kay (wshh exclusive - official music video)",302,15.157358656498205,1
1222,1222,18118057,12543585853,"yo gotti ""betrayal"" (wshh exclusive - official music video)",414,15.3293631327416,1
1223,1223,3554378,2505723405,pablo alborán - solamente tú (videoclip oficial),3008,19.828322467572,1
1224,1224,3513,1437565,gaz coombes - matador (da capo),1238,10.972018569165783,1
1225,1225,1638,2796195,brandy - what about us?,3914,14.826287493904328,1
1226,1226,44380,23691473,public enemy - can't truss it,2978,15.704162439454926,1
1227,1227,1542421,910602187,rag'n'bone man - human (official music video),879,20.36771840569771,1
1228,1228,2980,683832,seal - luck be a lady (official video),402,11.107960231903714,1
1229,1229,286529,326869549,the pinker tones - estirado al sol,3078,11.10152276419531,1
1230,1230,2343,4742289,plastilina mosh - mr. p-mosh,2246,14.093400594533577,1
1231,1231,971476,504275989,kid cudi - pursuit of happiness ft. mgmt,3296,18.98900054751594,1
1232,1232,11480812,10366987482,panic! at the disco : lying is the most fun... [official video],4462,17.73316016434306,1
1233,1233,718,413343,davido   video official music video,1413,12.89990209329291,1
1234,1234,1258912,348445491,lil durk - too late (official music video),704,14.70797037587913,1
1235,1235,154928,76050269,"enigma norteño, la séptima banda - batallándole",465,14.914843586836751,1
1236,1236,112722,182955560,daryl hall & john oates - some things are better left unsaid,1337,12.722977751736087,1
1237,1237,1322238,345223036,diplo - look back (feat. dram) (official music video),304,14.016006783662007,1
1238,1238,16965538,12602688199,nct 127 엔시티 127 '소방차 (fire truck)' mv,893,17.052497816160088,1
1239,1239,533,1041367,2pac - heartz of men,4274,13.33914594046117,1
1240,1240,176968,74471241,carlos sadness - volcanes dormidos,521,14.06795656798722,1
1241,1241,2306,823193,blood red shoes - an animal,1791,12.595625150378282,1
1242,1242,119066,58772959,reyno - química,763,14.44391332952653,1
1243,1243,1854475,1037659107,august burns red - invisible enemy (official music video),508,14.816892891905516,1
1244,1244,249242,86658263,north mississippi allstars - rollin' and tumblin' (live at high sierra 2013) #jaminthevan,1960,12.959635014212143,1
1245,1245,3282208,3361693339,mariah carey - all i want for christmas is you,3310,19.969305813482553,1
1246,1246,18118058,12543585853,"puff daddy & french montana ""cocaine (i can't feel my face)"" (wshh exclusive - official music video)",691,14.336132441309124,1
1247,1247,576466,550384193,elton john - nikita,752,17.53569289931505,1
1248,1248,251405,141476208,pendulum - the island - pt. i (dawn) [skrillex remix] official music video,192,15.054284129550348,1
1249,1249,200061,184275112,wig wam - do ya wanna taste it,3205,12.179020000252168,1
1250,1250,5693,3727733,the little girl   john michael montgomery official music video hq,2336,15.130730418223639,1
1251,1251,12380061,7875000017,the chainsmokers - roses ft. rozes (official music video),1228,18.655062129604577,1
1252,1252,86650,63035620,dwight yoakam - things change,2315,15.224341550680284,1
1253,1253,16965538,12602688199,exo 엑소 '節奏 (tempo)' mv,45,15.45199187867772,1
1254,1254,78617,25339323,shawn hook - reminding me ft. vanessa hudgens,605,16.34817676166027,1
1255,1255,842042,420698448,"liam payne, rita ora - for you (fifty shades freed) (official music video)",325,19.150667449115815,1
1256,1256,1096,186158,nearly love,1453,7.242797922793756,1
1257,1257,13779316,11604416826,enrique iglesias - quizás,3308,18.72072520126129,1
1258,1258,18470,11614685,cher - the shoop shoop song (it's in his kiss) [official music video],2131,15.138945786983085,1
1259,1259,74142,47280315,mandy moore - candy,2076,16.018950115571748,1
1260,1260,269693,246106982,"blackstreet - no diggity ft. dr. dre, queen pen",3356,18.953180836143975,1
1261,1261,43830084,21513305033,mc kekel - partiu (kondzilla),910,19.100946068535134,1
1262,1262,16927939,8297792728,wiz khalifa - celebrate ft. rico love [official video],923,16.58426882838147,1
1263,1263,534,596407,la copa de todos   carlos vives y david correy,1691,10.652613284505339,1
1264,1264,10759839,5377607019,"jason derulo ""trumpets"" (official hd music video)",1869,19.01022638871973,1
